text,hatespeech_comb
"Não quer morrer cedo ?
-não consuma drogas
- não leve drogas para as Filipinas
-Não entre por engano em favela dominada pelo tráfico",0
"Amigo, acredite, vc pode cortar seu pau fora em defesa do feminismo, que nem assim seu discurso de feministo vai te garantir uma foda hoje..",1
"Jamais confunda um homem porco a um @homemdeverdade, um @homemdeverdade sabe bem a hora de lavar as mãos !",1
Esse bom tempo está assim agora pra me receber de volta vocês não percebem ... É para eu não sentir o choque de Angola pra Portugal pá..,0
RT @blogkatia: 30% da arrecadação para a Previdência Social é desvinculada (desviada) da Seguridade Social.,0
"RT @becsamorim: eu queria dedicar esse tweet à minha sapatonice
obrigada vida por ser sapatão
bjs",1
@minycalegari no seu caso eu posso entregar tb. Sem problemas,0
"@Estadao Era as feminista que são capachos do lulopetismo.
Lugar de mulher é onde ela quiser.
Lugar de feminista é onde a Esquerda mandar",0
@BebelSherab bom dia jumenta! Kkkkkk feliz dia da mulher burra. Claro q é exclusividade sua! Kkkkkkkk,1
"Meninos tem pênis,meninas tem vagina. Fim... https://t.co/7eGkBhTjcQ",0
"@homemdeverdade não precisa de #lingerieday, puta parada de Barangas-Nerds atrás de rolas virgens! Pra isso tem sites pornôs bem melhores...",1
"Acompanhe minhas agendas sobre Ideologia de Gênero, em todo País. https://t.co/9ge0LwyJZg",0
"Acima de tudo, uma vitória esmagadora da classe https://t.co/s9lvC87ILS",0
"@lice_germano ué, mana, se tu tiver falando de mulher trans, saiba que elas são mulheres. Cuidado com a burra.",1
"esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país, pq nao e a familia dele que ta sofrendo la",1
A Luisa é pesquisadora e lançou esse projeto para apoiar um novo escritor. Ajude com qualquer quantia! Veja mais... https://t.co/22oWkyfG9w,0
@Giane13 sapatão? isso é bem coisa de sapatão shauishaius,1
"A 1a mão foi no Dia dos Namorados,a 2a calha no Dia da Mulher.
O Benfica-Dortmund foi criado para testar os relacionamentos dos benfiquistas",0
"Participe das palestras e dos seminários sobre Ideologia de Gênero.
Acompanhe agenda da _ https://t.co/J6TAsGB1zf",0
Cavaco poderá não ter um amigo q lhe compre todos os livros mas teve uma Editora q anda há décadas a ser financiada por todos os portugueses,0
"@ronizeppelin pode crer, ofensivo isso",0
"RT @perfectbody07: É muito difícil se amar depois do primeiro 'gorda', 'feia'.
Mais difícil é se olhar no espelho sabendo que você é...
#as _",1
"@Mih_ArmstrongL @otmar03 defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda",1
"Tpm é um saco, me sinto gorda e feia",0
Com quantos centímetros se destrói uma feminista?,1
Se eu ganhasse 1 real cada vez que Bolsonaro falasse alguma coisa que preste https://t.co/HfJKtSFJqM,0
Ow @jandira_feghali seus gráficos estão com problema de curva exagerada https://t.co/qlQ7mcZzqt,0
Bem que a igreja catolica podia promover uma nova cruzada né??,0
RT @nazaredfatima: Não concordo e nada contra a homossexualidade.. https://t.co/QFtgTER9DM,1
@lucasmzanella vale a pena ler o artigo antes de falar merda.,1
"Porque normalmente as fufas e os paneleiros são com... —_ Pára de criar estereótipos, isso é horrível https://t.co/E59rr5vJOh",1
O engraçado - err correção: estúpido - é gastar todo esse tempo falando mal do feminismo e das pautas que ele considera 'imaginárias'.,1
BOA TARDE MOLECADA ALMOCEI FUMEI UM CIGARRO DEI AQUELA DEFECADA NÃO TENHO COMPROMISSO A TARDE VOU CONTINUAR RESPONDENDO NO #JoaquinResponde,0
RT @ribeiro_joelson: Em Angola não se estuda https://t.co/3i8Vuyi5By,1
Eu com a mais linda no meu branço,0
"minha mulher está ministrando um curso de atualização para secretárias do lar no RJ, onde já se viu pendurar pano de prato no ombro!!!",0
dizem q em manaus quando a pessoa perde o onibus ela ñ fica esperando o proximo ela vai se pendurando nas arvore escalando cipó,1
"RT @_Ioen: Tadinho dele faltou oportunidade 
Tentou só 4 vezes roubar casa gente
Pais da chacina e do massacre https://t.co/qk8pL0GTlO",1
"@PauloBotelho87 Ué, vai lá machão! Leva tua mulher pra galera ver!",1
"RT @ajulysantos: Queremos igualdade!
Queremos igualdade!
Empoderamento feminino!
Queremos igualdade!
Ops! Não! Pera ai, nem tanto assim _",0
"RT @monalizamos: Mas, hey, toma aqui uma flor! Sorria. E engula a dor. - Via Pietra Pinheiro #InternationalWomensDay https://t.co/q0xkKEDOWB",0
@AnaPaulaVolei @jdoriajr o Bolsonaro coloca milhares de pessoas em Aeroporto,0
"A todos, desejo um Santo Natal e um Ano 2017 cheio de Esperança: https://t.co/79kMCQDFWX via @YouTube",0
RT @BlogDoPim: Gente comum com frequência deixa-se levar pela histeria de esquerda. É preciso descrever na íntegra o quão ridícula ela é. M _,1
"passando aqui pela zona oeste e pensando como esses pobres conseguem se enfiar no brt q nem sardinha
prefiro meu 4x4",0
"E a extrema-esquerda, que continua a exterminar e a escravizar os seus povos, é o que? A suma santidade? 
Que... https://t.co/Qg1GtSoXhX",1
RT @EtBipolar: nois dá conselho mas no fundo nois que tá precisando,0
"...senta na mesa e pergunta p/ filho se ele já se masturbou hj, e ele pergunta como foi a transa dela e papai.
Hipócritas! @FernandaLimaBah",0
"RT @GABRIELPlNHEIRO: As feministas tão contra a Emma Watson por causa do decote dela  aahahah
Bem feito https://t.co/sNePeENnO0",1
"desculpa, não entendo meme de filho da puta https://t.co/DcCI3tpycL",1
"VAI TOMAR NO CU!!! JUDICIÁRIO É A VERGONHA DO BRASIL!!! 
REVOLTANTE!! https://t.co/WxzQR85O3o",1
"Isto acontece HOJE às 22h30 no 'Popular Alvalade' em Lisboa e está a 10 bilhetes de esgotar.
Apareçam.
RESERVAS: re _ https://t.co/24SNvEZOSW",0
Perfeito absurdo: Lisboa atractiva e animada para turistas e especuladores; inacessível e de costas voltadas para o _ https://t.co/9THAwS7uRN,1
"homem que é homem arrota com suco de laranja, no ouvido da namorada.",1
@CarlosBolsonaro Olha que coisa: 12 militantes do PSOL cheirando a mijo e maconha vaiam o cara: vira notícia na Imp _ https://t.co/8mDVLT230k,1
"RT @PastorMalafaia: FELIPE NETO é uma honra ser caluniado por um INESCRUPULOSO como você.Vou lhe dar a chance, na justiça, para você provar _",0
"Não posso ser repórter em Angola, não aguento essas broas! Ia rir na cara das pessoas. https://t.co/JrmnrjLuIz",1
"Os Resistência vão voltar para fazer um concerto no Bataclan.
Eu sei que dizem que um raio não cai 2x no mesmo sítio mas deixem-me sonhar",1
"Vivemos tempos interessantes. Aqui temos um partido de extrema-direita: conservador, anti-Islão e... não homofóbico.
https://t.co/udDrdwZzOW",1
@ajulysantos Novo filme: 'O Curioso Caso de Quem Sempre Atacou A Igreja Católica e o Cristianismo Mas Agora Defende o Papa Francisco',0
"A propósito @homemdeverdade não vai a Campus Party, lugar de baitolinhas sem amigos reais!!!! e muito virgem também.",1
Grande entrevista hoje à noite com Henry Kravis no Conselho de Negócios de Washington. Ansioso para o momento! https://t.co/wJSDOWxhLj,0
@quem_liga @lucasfa_ talvez. não posso acusar sem saber. vou aguardar a resposta pra ver onde essa menina aprendeu a ser escrota.,0
RT @AltRightBR: 'Refugiado' iraquiano estupra menino austríaco de 10 anos e alega 'emergência sexual' | https://t.co/1SM32tveCXhttps://t.c _,1
"RT @cristiano_sp: @Bolsonaopressor Padre pedófilo, que abusa dos moleques que ele diz proteger e ainda usa o dinheiro da igreja para bancar _",0
Mulher é um parque de diversões. A começar pelo humor: uma montanha-russa.,1
"4 Dias em Campinas, uma única mochila. Nem usei todas as roupas que eu trouxe!",0
"@homemdeverdade é viver com dignidade, é um conceito em extinção plena ! Aqui tem o foco da resistência!",1
"Parabéns, @realDonaldTrump! A esperança reforça-se
https://t.co/A8FE0cYZaPhttps://t.co/ZhuNJJ4B80",0
"@BRXSRV foca-te em nrs e n digas q é inofensiva, em si mesmo, o islao está a ser levado para lados radicais e n estou só a falar da isis +",1
"@lenabahirah Puts,o @CARPINEJAR não é gay... Legal a gente ver que as aparências enganam e não fazem a MENOR diferença. #namoradalinda",1
"Feliz dia MULHERES !
E que o SENHOR nos proteja do
Islão no
Brasil !",1
"Após ter sido declarado persona non grata no Algarve e no Alentejo, Henrique Raposo corre agora risco de vida no Twitter. Resta-lhe o Tinder",1
"Pena que as feminazis de todo o mundo sejam muito covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos _ https://t.co/a065o9WYlX",0
Mulher boa é assim https://t.co/593O7QgDM7,0
"Amor próprio e liberdade foram o mote da campanha da Insecta Shoes para o Dia Internacional da Mulher, que contou... https://t.co/y4QAGkWTni",0
"@HelderRocha16 @ChagaLuccas caso de um não, eu vejo na tv tb como os gays morrem.. por puro ciume do companheiro..",0
"PROMOÇÃO DO DIA 
Vende-se Rosas do Deserto !
Idade: 08 meses
Cores: Mistas ( do branco ao rubro; simples e... https://t.co/zU3PxQgKK6",0
se tem uma coisa que eu odeio começa com 'PRE' e termina com 'TO' isso mesmo preconceito,1
O famoso 'não tenho argumentos' https://t.co/vuTYTuerRO,0
"Os pretos são criminosos
As gajas com decote são sluts
Os bissexuais são indecisos
Os refugiados não merecem uma oportunidade de vida",1
"teresa: quero ir ao quintal
toda a gente excepto eu: *ignores*
teresa: é um sitio de fufas
toda a gente: BORA!1!!!!",1
@AleMagnnusb não é racismo nem machismo esteriotipar uma mulher por causa dolugar que ela nasceu ne claro que não,1
O CDS avisou Centeno das 'consequências penais' de mentir ao Parlamento. Mas está algum ex-deputado do CDS preso?!...,1
"“Apropriação de culturas árabes: não é moda, é pacto narcísico” by @metaforica_gabi https://t.co/HL8dkqPrym",0
"esse dia já começou mal por eu receber vários feliz dia da mulher mas posta piadinha de 'loura burra' no wpp da família 
ah me erra!",0
Vencedora do concurso. A seguidora q tiver uma bunda parecida pode passar em nossa sede para retirar o grosso prêmio https://t.co/row0tGIUPp,1
Movimento childfree era pra ser sobre uma pauta justa: direito reprodutivo. Virou um antro de pessoas mais mimadas q as crianças que odeiam.,1
bom dia só pra quem vai votar no crivella,1
@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda,1
RT @error4h: Olá eu sei que não te chamas Angola....mas podias ser minha ;),1
"@lara_gomesss maravilhosa, corpao, fico mal quando vejo você se chamando de gorda/feia na tl pq nossa, queria ser gorda/feia q nem vc",0
Purificador de Água IBBL Mio Natural Branco https://t.co/eTAhgJZNOf + Cupom de Desconto: RCA-27231 https://t.co/AqoWntoO1w,0
parabéns a essas meninas... kkkkk @otmar03 @InesBolsonaro @editorahumanas @GABRIELPlNHEIRO @pauloap @pedrinhu_tecix https://t.co/Hlg6QVzGBF,1
"RT @PanichiRaphael: Lembrem-se FemiNazis:
No Oriente Médio e no mundo muçulmano onde reina a Sharia não houve dia internacional da Mulher _",1
FELIZ DIA PRESIDENCIAL - VAMOS TORNAR A AMÉRICA GRANDE NOVAMENTE!,0
"Vim trabalhar com uma camiseta da minha namorada hoje, tô me sentindo bem sapatão",0
"Rosto do ódio a Trump, @LuisCostaRibas é um nojo! Jornalista ou político da oposição? Espuma de raiva diante do melhor que aconteceu aos EUA",1
@trouxanizer @HeitorHB ora ora temos uma idiota aqui,1
"@LuisaSoffner não tem os cromossomos XX não é mulher, não é preconceito, é biologia",1
RT @beckttx: @paolabuzzone por isso eu sou sapatao. super indico.,0
por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,0
"a feminista pode até dar a alma dela no primeiro encontro, mas por favor  #usecamisinha , seja uma puta consciente!",1
@EricksonEriie tens razão concordo totalmente acho que dos 0 aos 5 os putos estão preocupados em saber as cores os números e não tipos de,0
"RT @pdevechi: Pq as aspas, seus bundas? https://t.co/EXTeDb5CCO",1
Não quer refugiados? Então pare de criá-los. https://t.co/1WsMwmteIO,1
fui na 25 de março hj e nossa gente como é difícil ser índio no brasil viu.... tem ate q vender pulserinha,0
Definição de bom balneário https://t.co/Nh5OlibSkT,0
"RT @JhullyMelo79: [9/3 09:11] jhu : Bom viado mais lindo
[9/3 09:11] Dj Luizinho: Bom dia sapatão mais gostoza",1
Já fiquei com a @FePaesLeme . Várias vezes a noite antes de dormir https://t.co/AbeKa6rgYn,0
"Voltei do hospital agora, fui ver um tio que tá gay. Ele tá melhor, já tá pegando nos peito da enfermeira",1
Feliz dia do amigo que toma pinga!,0
"O racismo que mulheres negras e latinas sofrem nas áreas de ciência, tecnologia, engenharia e matemática > https://t.co/TPqO635N7z",0
Canso de ver um monte de cara burro pagando de machão e um monte de menina burra que procura no Google o significado de ser uma mulher.,1
bebe cana pura e não faz careta.,0
Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo,1
"NÃO ENTENDI NADA 'MINA TÁ DE BOI' TRADUZ
#JoaquinResponde https://t.co/rWb54EBTaE",0
RT @PastorMalafaia: A gayzada ta nervosa aqui kkkkkk,1
"Mitroglu marcou 1 golo em fora-de-jogo ontem na Amoreira?
Marcou.
Mas eu explico porquê
#OverdoseDeTourette _ https://t.co/MCxi6sqlaG",0
"@MarleneBicalho Oi, cara-metade do desastre mor... dei umas fuçadas hj no blog!",0
@Estadao @Emais_Estadao @MichelTemer 'internautas'  as feminazis que são capacho da esquerda!!!,1
"Que rumo estamos tomando quando um juiz pode interromper um veto de Seg. Interna e qlqr um, até mesmo mal intencion _ https://t.co/xAuNPZOSot",1
"Achei um cabelo branco, sinto que os anos de tintura estão chegando.",0
"@jotap_rios vc tem orgulho de ser branco, chapa?",1
"RT @davidsonbruno27: @Bolsonaopressor
A família tradicional está assistindo a praça é nossa seus bostas https://t.co/BW3M3cuela",1
"@nyahler Uma pessoa com anorexia se considera GORDO, mas é MAGRO. voce pode se considerar o que quiser...mas biologicamente é so XX ou XY",1
"Federer foi enorme.
O Rei voltou",0
Fizeste-me sentir especial...fizeste-me pensar que eu era o tal...afinal fui apenas mais um...Magoaste-me!  https://t.co/pBwFD3qiQg,0
AGORA SIM EU ASSUMO http://t.co/UzOwKrxdOy,0
RT @Antonio902Car: Então vc acha que temos obrigação de receber refugiados do estado Islâmico né? Então depois não reclama! https://t.co/Dl _,1
E o custo (sobretudo social) da invasão imigrante? Isso não interessa? https://t.co/Nruafrq4mB,0
Essa coisa sem sentido do envolvimento com a Rússia é só uma tentativa de encobrir os erros da campanha perdedora d _ https://t.co/AEqkCUiXPL,0
Chega de arrumar treta com os esquerdopatas....  estou casada de ter que falar com um monte de bosta!,1
"Argumento: 'tu é burro'
não refuta nada do que falei com fatos , lógica e verdade!
VocÊ vive e se esconde dentro de _ https://t.co/tcg0ThD0Ak",1
"@marvelgrrrl não deveria, mas usa.",0
A @jublackpower é sensacional!,0
"Tô com uma vontade (bem grande) de mandar a atual dá minha ex ir se fuder!!!
*O que ela quer ficar me encarando*",1
"'Um juiz dos Estados Unidos resolveu educar, ao invés de simplesmente punir, cinco adolescentes que haviam feito... https://t.co/QYgzl6fARJ",0
"triste, louca ou má?",0
RT @VemPLutaBrasil: #SomosTodosJoice Joice ganhou o processo. Parabéns @joicehasselmann https://t.co/VfzOiFO6yP,0
"Contra todos os ataques à #Nação, à #Identidade e à #Família, só o Nacionalismo é solução.
Os ventos são de mudança! https://t.co/4p1TApSNaJ",0
"'PREESCREVEM' 
Esse é o nível de jornalismo do @JornalOGlobo !!! Inacreditável que alguém assine esse lixo! https://t.co/tt8dXVp17x",1
'Se você não quer refugiados pare de cria-los' https://t.co/zN9bN22ejQ,1
"@Ijunqsouza @PastorMalafaia Marxismo cultural mais baixo, malicioso, sujo e descarado do que esse não há. Deus abençoe a todos. VERDADE.",0
Filho de @SergioCabralRJ não tem condição moral de dar carteirada em ninguém https://t.co/wm8nqW1ksQ,1
@hadoucken acho que vamos parar na mesma cela... hahuauha http://t.co/b855gKsP,0
Barcelona teve virada histórica.... Galo teve várias....,0
"@ChagaLuccas @HelderRocha16 vi na página de um gay,ñ estou generalizando,quero dizer q gays não morrem pelo simples fato de ser gay apenas",1
"Essa pistoleira, agora está inventando que é íntima de 3 ministros do #STF , e amiga íntima do Janot, além de... https://t.co/7uzI9gte7V",1
@digna_amada ;) Olha o vídeo que postei agora... e durma bem. Cheiros!,0
@rod__serling @i_Feer @aguadepresepio @Well1611 Quando abro a TL e vejo ensaio fotográfico de  feminazi  gorda  e feia. #MinhaDorImporta,1
@natvelasequeres @Chiiaritta uns mais liberais outros mais conservadores trocamos ideias mas não ditamos como cada um deve educar os seus,0
ATENÇÃO: Todos os preços inacreditavelmente pela metade do dobro. #BlackFriday #Brasil,0
O 2o fim do Nirvana https://t.co/866rfyO0Hc,0
Os idiotas que cancelaram uma conferência d Jaime Nogueira Pinto numa pequena sala da FCSH arriscam-se a vê-lo esgotar o pavilhão Meo Aníbal,0
"RT @marcknho: @lobaoeletrico Venezuela só com intervenção militar externa, o povo não tem força armada e nem força física para lutar.",0
@gentebranca1 os negro não tá nem aí pode usar o que quiser http://t.co/gX57yWDWvN,1
'o feminismo é importante demais para ficar nas mãos das feministas' - saiu na @folha em pleno 8 de março,0
"Não vou mais arrumar treta no Twitter...
Eu juro....",0
"@Estadao Duvido o feminismo ser contra o que esse MACHO HOMEM pede aí!
O feminismo é capacho da esquerda!",1
"Menina praplégica c tá querendo o que? - eu quero mexer, eu quero mexer!",1
"Terrorista marroquino recebia apoio financeiro do Estado e viveu num centro social 
https://t.co/Vpev4geiiS",0
"Parabéns pra sapatão mais piranha de santaa cruz!!! 19 ANOS NÉ PORRA. Teeeeeee amooo, que venha sábado bebê  @eaebeamaria",1
Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,0
vcs tao certo http://t.co/VPOQPOS4IS,0
Mulher armadora de barracas,0
RT @JessedosSanto18: @marisa_lobo Gostei do vídeo que você fez sobre a Disney.Você tem todo o meu apoio.Deus te abençoe e te guarde!,0
"não há nada de engraçado, só gente mentirosa sendo desmascarada e fugindo sem refutar nenhum argumento! https://t.co/OZ9kfCML1a",0
"RT @pxandreia: Negro, gay, pobre e apoiando o Bolsonaro.
Vocês precisam mudar o discurso pq essa de 'homofóbico, racista' não cola mais.
# _",1
"RT @_dkcosta: eu sei o q é ser mulher...
qd decidi por mim mesma ter filha(sim ela foi planejada)
ouvir q só mulher burra e desestruturada _",1
"@Ijunqsouza @PastorMalafaia Religiosos ou não, devemos agradecer que estes reneguem o homossexualismo. Enquanto todos se calaram, só a......",0
Filhos de pai incógnito quase duplicaram em 2016! Eu já andava desconfiado que há por aqui cada vez mais filhos da put@...,1
"feliz dia da mulher pra mim, que aguento tanta gente ignorante, machista e burra, com um sorriso no rosto sem dar na cara de ninguém",1
"A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acredit _ https://t.co/v9m5h7Gc6z",0
"Sapatao nao deveria sentir cólica, muito menos menstruar",1
@UOL quando eles chegam para MUDAR todos os seus costumes. https://t.co/G6icVWGiSu,0
Ja que reclamaram tanto. feliz dia da feminista que faz questao de dizer q nao há genero Masculino/FEM entretanto q _ https://t.co/NqXcHLQ6dt,0
"RT @PastorMalafaia: Tem gente preocupada com vírgula, ñ com a imoralidade.Engolem camelo e se engasgam como mosquito.HIPÓCRITA! MEDÍOCRE!",1
Globo mostrando que homem nai vale nada mesmo e mulher é burra iludida,1
"RT @BlogDoPim: Relembro meu texto sobre denúncia da ativista Ela, flagrada em ato petista, contra Bolsonaro por rebater xingamento. https:/ _",0
Olha a lógica... kkkkkkkkkkk.. e quem nao quer ser obrigada a ser feminista? virou feminista obrigada...kkkk https://t.co/X3U8TYfbYc,1
gente a mulher maior cdf na cozinha ainda veio do texas formada #MasterChefBR,1
RT @LuanaPiovaniLP: A corrupta da Dilma recebeu 150 milhões em propina e disse q delação da Odebrecht é um 'insulto à sua honestidade'. Qua _,1
"primeiramente
BORA TEMER",0
".... ela é top, capa de revista http://t.co/CCQsybQwdS",0
"A Justiça tem que estar ao serviço de todos e não à mercê de privilégios de uns quantos.
@govpt @antoniocostapm 
https://t.co/s4IjrxP8vM",1
Uma mulher que não concorda com o feminismo não tem outra definição a não ser burra.,1
"RT @RumoCertoSim:  Não Tanto Quanto Você Militante @FafaGramacho1 Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da Corrup _",1
@otmar03 @GABRIELPlNHEIRO @pauloap @ajulysantos Esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.,1
RT @editorahumanas: 'Bolsonaro não entende nada de economia' https://t.co/O9NTAZaMuX,0
Uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também... https://t.co/9JnNSi9ynD,1
ALGUÉM TEM QUE AVISA ESSA MOLECADA QUE CARNAVAL NÃO Ê SÓ BEBEDERA E PUTARIA SEM PRESERVATIVO COM ESTRANHOS. ONDE FICA O RESPEITO AO PRÓXIMO?,1
"Nos primeiros 30min da Red Carpet só vemos a malta que ninguém se lembra quem é.
Ou como se diz em Portugal, 'vencedores do Ídolos'
#Oscars",0
como é bom achar dinheiro no bolso (dos otros),1
"RT @bjsapinha: Tem certos problemas que sapatão não precisa se preocupar.
Entre eles o de não poder tomar seu açaí em paz. https://t.co/1pR _",1
"filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim",1
RT @Entrevistamento: Quando a vaga não oferece estado democrático de direito https://t.co/sbhAPj3Btp,0
"Sinto cada vez mais nojo da comunicação social. Esquerdalhos com mau perder!
@SICNoticias #YouAreFakeNews #GoTrump
https://t.co/KeZIOR301t",1
Não é o próprio governo ao estar sempre  a falar disto que causa mais ruído?? https://t.co/LR5O6Az65T,0
não conheço a proposta de lei mas se veio do bolsonaro eu apoio,0
@JOAQUINVOLTOU @felipeneto @PastorMalafaia O felipe neto só toma esse refrigerante aqui https://t.co/SVY1w7Frit,0
já aviso que não abro mão de um comitê que aborde o tema: refugiados,0
RT @xxxpressions: @HumorNegroo seria mais preconceituoso se ele dissesse que as loiras são nordestinas.,1
"Tendo em conta que o Mundo acaba amanhã, recuso-me a pagar o IVA hoje. Se sobrevivermos direi ao Centeno que foi um erro de percepção mútuo.",0
Já que vou continuar sendo a mais feia e a mais gorda,0
"A SUZANE RICHTOFEN FOI SOLTA NO DIA DOS PAIS.
A JUSTIÇA É INCOERENTE: DEVIA TER SOLTADO O BRUNO NO DIA DOS NAMORADOS, E NÃO NO CARNAVAL.",0
"@editorahumanas Por enquanto...acho que NADA !
Não é agenda da esquerda falar mal do islã, mesmo com as atrocidades _ https://t.co/WxQlrRzfCZ",0
wpp voltou // a ditadura não https://t.co/x9u3cmmksM,0
"@fjstex estás a insinuar que algarvios, alentejanos, comunas e fachos não passam de uma cambada de rabetas?!",1
RT @GABRIELPlNHEIRO: Esse é o cara que vai ser responsável pela diplomacia do Brasil com os EUA https://t.co/VCyBhiJmRo,0
"Pra @SpOAB os crimes que esta página mostra há 7 meses de Feministas, SJW, etc: foda-se
A EH fazer MEME contra feminista é ódio, violência..",1
"Comece seu apoio a este cinema que rejeitou #BelaEAFera , compartilhando e deixando seu Repúdio é... https://t.co/KXerTYJh3X",1
@RealOzziePena @V_of_Europe @JOAQUINVOLTOU @OdeCarvalho @AnaPaulaVolei @moura_101 @GABRIELPlNHEIRO @BlogDoPim Eu também não votaria.,0
"e tem nordestino e manaura achando ruim das piadinhas regionais... vcs sempre serão zuados, eu msm me certificarei disso. acostumem-se",1
RT @vanguardapop: Chora petralhada! #BolsonaroPresidente @DepBolsonaro https://t.co/QveoFpwo7n,1
"Bom dia amores... Os dias passando, as mudanças se tornando inevitáveis e próximas... vai ficando mais difícil. #eavidasegue ?",0
"Crepúsculo:
Um vira lobo
Um vira vampiro
Ninguém vira homem",1
RT @margaridtavares: Vcs fufas são bue abusadas,1
RT @newdoppelganger: @Estadao que legal esse proselitismo barato sobre muçulmanas. Vamos falar sobre mutilação vaginal também? Falta de dir _,0
achei essa pagina https://t.co/yoVjMs2Zz0,0
"Mas é óbvio , acha que o Partido dá CORRUPÇÃO não iria dar um 'jeitinho?' https://t.co/5eAL2klSr2",1
"Chega pra mina e fala:
-Por a caso seu pai é o capeta??
-Não pq???
-Pq vc é a visão do inferno.",1
"- mas pq vc quer o impeachment?
- FORA PT 
- mas se a dilma sair entra o temer com o cunha vice
- FODA-SE FORA PT",1
Prova da Ana Cláudia eu entreguei em branco kkkkkkk,0
"galera vamos ajudar o léo ta perdido até hoje, ninguém o viu por ai?? #voltaLeo  :( http://t.co/3eisCf2Hpx",0
Não basta os escandalos de corrupção..mas tudo de ruim que o marxismo trouxe tambem. https://t.co/ssIPLIF918,0
@JoyceC_leal dia da mulher burra,1
RT @FHenriques: Todos os estados excepto dois (e) não cumprem as suas obrigações em relação a acolhimento de refugiados vindos de e _,0
RT @_cinnamongirl: eu toda vez que vejo alguém falando que racismo inverso existe http://t.co/LIEJJCUlVy,0
"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+",0
@Estadao Trump demitiu o cara por que a audiência do Aprendiz tava caindo!  Correto!,0
E isso independe do político,0
@M_Elizanarciso para pessoas desconhecidas e que vc não sabe qual a índole. A ideia de abrigar TODOS refugiados é a mesma coisa,1
Vendo muita gente que se dizia 'Direita' falando que vai votar no Doria caso se candidate. se o PT colocar um gestor vc votaria nele?,0
"CALOTÊIRA, PAGUE A CONTA!
#ClaudiaLeitteNoCaldeirão https://t.co/VWtpfhN3Vm",1
"@maathbz credoo kkkkkkkkk
melhor usar cabelo de homem mesmo...",1
"'A sociedade evoluiu, os tempos são outros...'
OK. LEGAL. MEUS PARABÉNS. #PAZ https://t.co/HYPkNfkBnZ",0
Desconfio que a NASA só não anunciou ter descoberto vida num dos 7 planetas com receio que o Trump mandasse construir outro muro...,0
"@josybreda 
Ideologia de gênero não forma mem informa.
Ideologia de gênero DEFORMA mentes infantis.",1
Os muçulmanos não são bem-vindos ! https://t.co/8RUKACkCQ3,1
"Mulheres no dia das mulheres: SOMOS TODAS BONITAS 
No resto do ano : 'aquela gaja é mesmo feia e gorda vê-se mesmo _ https://t.co/LsBmMzCowB",1
Estou trabalhando num sistema onde haverá competitividade na Indústria de Remédios. O preço para o povo americano s _ https://t.co/uNS6lVHht0,0
"Gente, sapatão é uma coisa q me assusta https://t.co/hYXY938g3G",1
"FAZ ASSIM, FALA COM ELE: OU SUA MAMÃE PARA DE SE OFERECER OU PASSAREI A LINGUIÇA NELA. HONESTIDADE É SEMPRE O CAMIN _ https://t.co/dcaofcwXCK",1
"Quando for Presidente desse país, darei passagens p/ bichas todas irem pra Argentina serem governadas pelo lindo(sqn) do Maurício Macri!",1
Gostar de mulher sem ter vergonha #twittealgomuitoantigo,0
"E pensar que defendi essa moça.Coitado do cerrado que foi falsamente acusada por ela.E os estragos morais, quem... https://t.co/0n64shwDcZ",0
A culpa é das estrelas vermelhas https://t.co/5R8Thlv1b8,0
"Burra é a mulher que depois de ser prioridade, aceita ser 2 ° opção.",1
RT @FridasUnidas: 8 de março!!! Todas na rua!!! #feminismo #feministas #oitodemarço https://t.co/eLSkoJI7oV,0
SERA QUE EU TENHO ALZHEIMER E NAO LEMBRO???,1
"RT @ajulysantos: Cynara Menezes hoje vai sonhar com Reinaldo Azevedo, ele repetiu todo discurso dela contra Joice.",0
Aos poucos vamos acabando com essa tentativa de destruir nossa democracia.#ForaComunismo https://t.co/lGKB7vjMjn,0
"já tava na hora de acabar com esse ciência sem fronteira
um bando de pobre indo viajar pra europa no mesmo avião que eu?!????",1
RT @antonutchi: O @Justiceiro_Sujo apenas está mostrando que pagar de politicamente correto na internet é apenas uma MODINHA. Amo essa @,0
"RT @meduarda_siilva: Pode ser gorda
Pode ser feia 
Só não pode ser gorda e feia 
#vemegea",1
