text,hatespeech_comb
"O Mal do PSG foi jogar de Branco, Barcelona lhes confundiu com Real Madrid",0
"RT @JOAQUINVOLTOU: UÉ TURMA QUE  DEFENDE MARGINAL REVOLTADO COM O PESSOAL TIRANDO SÉLFI COM O GOLEIRO BRUNO
ENTÃO ESSE GUERREIRO DO POVO N _",0
"RT @DaniloGentili: Quando João Kleber faz na Rede TV=Putaria, Mau Gosto, Baixaria
Quando fazem na Globo=Ousadia, Arte, Tapa na cada da soc _",0
@OAngelo82 @odedonafrida Ia puxar do emoji do cão triste. Não foi preciso,0
#AlexandredeMorais é novo ministro do #STF. Somente 13 senadores rejeitaram seu nome. 13 PESSOAL.KKK KKKKKKKKK,0
@a_angioletti @JOAQUINVOLTOU DEIXA EU ADIVINHAR...PÉSSIMA RELAÇÃO COM O PAI? GORDA FEIA SEQUER ASSEDIADA POR ALGUÉM?ACHO QUE OS DOIS HEIN...,1
RT @RobsonhReal: Orgulho Hetero seempreee .,0
"Ouvi, numa rede de tv, que a Hungria, está fazendo uma cerca eletrica, para evitar invasoes de refugiados. Mas nao deu Ibope...Pesquisem sob",0
"@LeNaZZo os parametros para notas são complexos, em resumo: Marlene Mattos é 0, Monica Bellucci é 10 e vc só pegaria a partir do 5 bom...",1
"Juande volta para a tua terra!
Boloni volta para a tua terra!
Taison deixa-te estar na Ucrania!
Investidores venham para o norte!",1
EU IA E VOLTAVA VÁRIAS VEZES (COM TODO O RESPEITO) @Chris_Branco,0
#Extra #DonaldTRUMP revogou a ordem de #Obama  e retirou os banheiros transgêneros das escola. parabéns... https://t.co/pDNr2gXXeu,1
"RT @Marceljuca: @HumorNegroo meu deus, sou do nordeste e nem me esquento pq eu sei que é humor",0
"Eu cresci ouvindo:
'nossa, tu é mulher mesmo?'
'nunca vai ter filhos'
'nunca alguem vai te amar'
'vai ficar pra titia, viu?'
'tu é sapatão?'",0
"As feministas me odeiam
Não se preocupem, eu odeio elas também...",1
"Sendo Azulina ou bicolor, bonita ou feia, magra ou gorda! Não importa, vc sempre terão o meu respeito! Mulher e todo nessa vida! Sem elas...",0
"Queimar a sede da @cartacapital é um direito pela luta contra mentirosos e mamadores de dinheiro público? Se for, e _ https://t.co/HSrgKobzrP",1
"Dia 10 de Junho é dia de festa e de luta: por Portugal!
Neste dia vamos agarrar a chama. Vamos participar e ajudar _ https://t.co/h9V2fc8wwJ",0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1
"eu devo ser mt feia, pq gorda eu já sou...",0
"RT @pri0ri: ( ) excesso de carne na xota
( ) feia
( ) sem peitao ou sem bundao
( ) cancer de mama
( ) nódulo na tireoide
( ) gorda
( ) femi _",1
PAI DA FEMINISTA SAIU PRA COMPRAR CIGARRO NO 2º GOL DO ZIDANE EM 1.998 E NUNCA MAIS VOLTOU  #JoaquinResponde https://t.co/EzreOGNSJa,0
Estava a passar um casal de fufas por nós e a luana só grita 'HA BUE FUFONAS EM ALMADA',1
RT @otmar03: @editorahumanas @pecesiqueira Alguém sabe onde tem esse boné que o PC tá usando? Linda mensagem !!! https://t.co/osDH7PFqc2,0
"Se a minha namorada também só tivesse 30 segundos para me responder quando discutimos, evitavam-se tantos problemas
#Oscars",0
"Se preparem, eu sei bem o que é isso. Paguei e sofro na pele verdadeiramente essa PERSEGUIÇÃO religiosa.Quem vive... https://t.co/FrYLeJGQIR",0
"Acabei de ouvir uma cigana dizer q 'os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado'.
O cliché morreu hj às 16h09",1
@RJRBAleixo Faro vai ficar sempre na minha lista de cidades obrigatórias a partir de agora,0
"Saque do FGTS inativo começa nesta sexta para 4,8 milhões de pessoas... https://t.co/hbNVqw0N0Y",0
vai pra cuba,0
"Barreiro também é uma terra portuguesa!
#Barreiro #Portugal #Soflusa https://t.co/DASvRiemIL",0
PARA QUEM NÃO SABE 'AMOR E SEXO' É AQUELE PROGRAMINHA 'LACRADOR' QUE APANHA DA PRAÇA É NOSSA NA AUDIÊNCIA. _ https://t.co/5mkhB0Jez8,0
D1A: A islamofobia e o medo do Islão https://t.co/fPgkobgEYO,1
curtindo um ótimo #DominGot que o capitalismo me proporciona,0
Parabéns deputado Roberto de Lucena .Isso sim é proteger o povo.Se eu pago impostos e esses vão para pagar a... https://t.co/vP703Y3dwQ,0
RT @jpintocoelho60: Vai continuar a encolher os ombros ou vai mudar e apoiar o #PNR? https://t.co/8UCBJ0yWMS,0
"Curso de Especialização em GESTÃO FINANCEIRA - Angola
Não deixe esta oportunidade passar!
Consulte-nos em _https://t.co/Fzd58YBJtY",0
@gentebranca1 negras não pode pintar cabelo É APROPRIAÇÃO O K http://t.co/bC5yqdB78f,1
"Placas na praia, soltar pombinhas brancas ou abraço na lagoa?? https://t.co/F4L9zQKsFe",0
@tlmota Tem que ser muito capacho de ideologia para apoiar uma cultura que apedreja e açoita mulheres só porque a e _ https://t.co/ANmBixY6fK,1
@adiosiago @amandassini vc quer q eu te chame de q? palmito?,0
Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1
eu to muito sapatao scrr,0
"O NYT agora é médico. 
E tá se roendo com sua insignificância cada vez maior https://t.co/CRkeOXV7jN",1
"Charada do dia: tem um time em segundo colocado na 2a divisão do brasileirão. Qual é o time?
Dica: é carioca",0
@otmar03 @GABRIELPlNHEIRO @pauloap @ajulysantos Esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.,1
"RT @tercalivre: Ui, Arruinaldo!  https://t.co/cWIWfEOIrS",0
RT @castellarinando: IGREJA Católica Está Em Plena Decadência Padre Júlio Lancellotti Acusado De Pedofilia Se Mete Em POLÍTICA e Ataca BOLS _,0
"4 ANOS QUE O CHORÃO MUDOU DE BANDA
TROCOU O CHARLI BRAU JR PELO SEPULTURA
  #PAZ",0
RT @CrisMenshova: União Europeia quer multar países que não abrigarem refugiados. Entendem agora porque tudo isso vai ruir?#Europaxit,1
RT @franciscopombo: Eu sou contra a Eutanásia porque acho que a Europa não se deve misturar com outros continentes.,1
Quer se livrar do @reinaldoazevedo ?? é só eleger o @jairbolsonaro em 2018 https://t.co/2czgdcCzg4,0
"@ajulysantos isso! A mulher não precisa ser obrigatoriamente feminista para ser mulher , porque a maioria não comp _ https://t.co/8NjZxoMtV5",0
"@homemdeverdade não precisa de #lingerieday, puta parada de Barangas-Nerds atrás de rolas virgens! Pra isso tem sites pornôs bem melhores...",1
"Tô gorda e n consigo emagrecer, certeza q minha gastrite tá piorando pq só passo mal, n tenho inglês fluente, n sei nadar, sou feia +",0
Incrível a facilidade que sapatao tem pra namorar,1
"RT @padre_paulo: FIQUE ATENTO para nossa transmissão ao vivo, sobre o 'Abortoduto', DAQUI A POUCO, às 9h da noite! ;)",0
"RT @brasil_fotos: Vendo sua popularidade despencar e a debandada de seus seguidores, Reinaldo Azevedo agora afaga a esquerda para ver se co _",0
RT @Silvio_MKT: Esse vigarista sujo mantém um homem íntegro como @jairbolsonaro como réu de um crime que não cometeu e liberta um juiz que _,1
"Como é triste estar aqui no IBCC e não poder mais ver aquela figura humana de jaleco branco, com sorriso meigo... https://t.co/Wrr9XA5ubH",0
pensava q essa cena de n se sentirem minimamente atraídas por raparigas mas no entanto quererem entrar no mundo das fufas já n era moda,1
"RT @rpsantos1970: A Alemanha já não é segura, a Europa já não é segura.
A culpa é dos políticos traidores.
Islão, aqui não! https://t.co/qA _",1
"Crepúsculo:
Um vira lobo
Um vira vampiro
Ninguém vira homem",1
E metendo a vara nela a distância chega a ser negativa de tão perto. Pense nisso https://t.co/hFreY2Quc6,1
RT @brunovicari: @JOAQUINVOLTOU chego após Ponte x São Bernardo. #paz,0
"Advogado e Deputado? Não pode ser!
https://t.co/UxhKlE2Ks0#PNR #RenovarPortugal #Portugal",0
@OMarceloWilson Marlon Brando né... Mas o segundo tbm é muito foda!,0
"A MULHER É PERFEITA: LINDA, TRABALHADORA, DÁ PAULADA NAS FEMINISTA E NÃO TEM FEICEBUK. 
ACHO QUE VOU PEDI-LÁ EM CAS _ https://t.co/7BEgP3dEdP",1
Essa cena do 'Angola é nossa' ainda não acabou?,0
Os benfiquistas aguardam ansiosamente pela reeleição de Bruno de Carvalho. O único receio é que os russos decidam interferir nas eleições...,0
"RT @Justiceiro_Sujo: Eu acho que se o Movimento Negro realmente tiver humildade e seriedade com o próprio movimento, o MÍNIMO que devem faz _",0
"Pela primeira vez esta época, um jogador do Porto foi expulso! Aposto que este árbitro não treina na Maia, nem tem talhos em Guimarães...",0
@Curate_Angola mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q são criadas por gays.,1
"Junte-se a nós no Salão Oval para o juramento do nosso novo Procurador Geral, @SenadorSessions! AO VIVO: _ https://t.co/zhJYCbrs5Y",0
Agora sim @homemdeverdade pode usar perfume - http://www.youtube.com/watch?v=_wx6DP99bYE,0
"A partir do momento q vc ri d piada d loira, português, gaucho vc perde o direito d se ofender c qualqer outro tipo de piada! Danilo Gentili",0
"RT @_carmeloneto: Se as eleições fossem hoje, e o 2º turno fosse entre João Dória e Jair Bolsonaro. Em quem você votaria para presidente?",0
"@ronizeppelin pode crer, ofensivo isso",0
"Meu Deus, o cara tá JUSTIFICANDO ATAQUES TERRORISTAS CONTRA INOCENTES, PORRA!!! Tem que prender um vagabundo desses _ https://t.co/HyIlOOMAgc",1
@JornalOGlobo Jornalista baba ovo de vagabundo!!!?? É difícil chamar de bandido???,1
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
"Tem brownie aqui em casa, de calabresa https://t.co/hPvIC3VdLj",0
Acho q a menina do restaurante da frente é sapatão kkkkkk fica me olhando,0
RT @OhFazFavor: O presidente a ser o presidente https://t.co/o3NexsMyIs,0
"AVEIRO, obrigado pela casa esgotada de ontem à noite. O nosso regresso está prometido
#OverdoseDeTourette _ https://t.co/Zw6I7IggJx",0
#ICYMI: Declaração Conjunta com Presidente Trump e Primeiro Ministro Shinzo Abe sobre a Coréia do Norte. https://t.co/m9W57gOoLi,0
Pesquisa revela “trio de ouro” para o orgasmo feminino https://t.co/oGEQu9aRIf via @Superinteressante,0
#DiaDaMulher e não dia das putas aborteiras....,1
"Que notícia, que relevância! Parabéns pela cobertura, @g1 ! https://t.co/71M8uDew5c",0
RT @GABRIELPlNHEIRO: Esse é o cara que vai ser responsável pela diplomacia do Brasil com os EUA https://t.co/VCyBhiJmRo,0
"'trabalhando graças ao feminismo'
RH decide:
- vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro",1
RT @monkwysmells: 3- eu não tenho auto estima. Esqueci ela no útero. Todos dizem que eu sou bonita porem eu n me acho bonita. Apenas uma ga _,0
"Comigo na Câmara de Lisboa, a #Emel é que seria 'bloqueada'.
@cmlisboa @FMedina_PCML 
@pnr https://t.co/AFhVToC7Ta",0
"Nas redes sociais, as ativistas criaram uma 'vaquinha' para ajudar no pagamento das dívidas. Até a publicação... https://t.co/x7laK54K62",1
RT @Idzabela: Desde o Taveira que não se via tanta violência no Amoreiras,0
"Amo mesmo chamar atenção pro meu corpo, tenho ele pra mostrar não é, então mostro mesmo e esbanjo mesmo, não sou ob _ https://t.co/hVFI8QoRjz",0
pt é de satanás lembrem-se sempre https://t.co/vmotieIgIR,1
"O Facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0,056442 centavos pra um coral de crianças mudas sem cabelo",1
"RT @alex_borges: 'O problema do mundo são os brancos velhos europeus com raiva', diz o militante da ideologia criada pelo branco velho euro _",1
pelo fim da corrupção eu voto SIM,0
"@paneleiro_ 
Aprecio o bom humor ;)",0
o pior cego é aquele que não pode escutar,0
Se inicio da semana fosse bom nao começava com DST,0
Seja piriguéte e nos conquiste no ato. Se dê o valor e nos conquiste por toda uma vida.,1
DEFINITIVAMENTE O MELHOR LUGAR PARA CURTIR O CARNAVAL 2.017 https://t.co/mX0fMUGbeB,0
Vcs não percebem que o racismo acabou com o fim da escravidão???,0
"@arthurmedal vc literalmente não deve ter nada pra fazer, viu.",0
Vale a pena ler esse texto. Ronaldo Laranjeiras é show.... https://t.co/Xt7bs6Y5jA,0
Grupo faz manifestação contra  Dep @marcofeliciano  em poços de Caldas. #GenteDesocupada https://t.co/FvEQrJdZzL,0
"O SR. NETO NÃO DEVE TER MAIS LÁGRIMAS...
FORÇA GUERREIRO. #CabeloRosaFelipeNeto https://t.co/wr5AWzx00W",0
@CapitalismoOP @JOAQUINVOLTOU @felipeneto @PastorMalafaia  Guaraná Jesus é o melhor!,0
Feliz dia do 'Eu só acho engraçado que......',0
"#RTP Angola é bom mas não tem nota e economia, política muito baixo, Portugal também mas é mais seguro e flexível dos dois.",0
@twipterto nao trabalho com nomes,0
"RT @NAOKAHLO: Pesado, mas real. Por isso estaremos ocupando as ruas neste dia! #8M https://t.co/1MfokO22kS",0
"pelo menos com o capitalismo eu pude ver guerra civil na estreia
vai lá ver em cuba",0
RT @djrenatolobo: Paulista parada no sentido Consolação por protestos contra o Lula lá  https://t.co/5ID95CqQVl,0
Não vê essa merda de Crepúsculo! Pra isso temos a cinebiografia do Chuck Norris....,1
"cara, pode me chamar do que quiser! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/7MAYryjrWU",0
"E ele é a cara do meu querido amigoo ex-patrão @djbuts RT @lenabahirah Um dos melhores escritores do país, Fabrício @Carpinejar no Jô! =)",0
É preciso travar a islamização da Europa... https://t.co/yQqKWiKNNs,1
Julgam-se de mente aberta e livres mas são carneiros submissos! Consomem o 'pronto-a-pensar' e são escravos do poli _ https://t.co/gsWSrmb4HQ,0
"AVISO DA PROTECÇÃO CÍVIL:
Surto de cotovelite em Moreira de Cónegos",1
Os responsáveis por isso #NaoAOLimiteDeInternet https://t.co/ZXYaExw2RM,0
"RT @maathbz: 13 anos:
- mãe finalmente minha menstruação veio
- larga de ser besta, tu furou o cu no prego da cadeira, wagner",0
E o artigo 226 da Constituição?? ABSURDO!! Estão ATROPELANDO A CONSTITUIÇÃO FEDERAL! https://t.co/Mxj6JUu9fi,0
@ajulysantos me senti segura nesse dia  https://t.co/UzcdIOTIYc,0
o brasileiro está cansado de ser enganado!!! sos regime militar get out dilma,0
"Não reclame d assédio,se vc sai c/ um pervetido sexual q conheceu há 2 min. e exije q ele te respeite, mesmo vc estando alcoolizada /drogada",0
RT @VemPLutaBrasil: #SomosTodosJoice Joice ganhou o processo. Parabéns @joicehasselmann https://t.co/VfzOiFO6yP,0
"Deves achar q o mundo gira a tua volta, tem mais de 7bilhoes no planeta Terra... Nem tudo oq falo é para ti",0
"@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam",0
PROCURO: uma criança que aguente trabalhar 12h/dia dentes fortes e q nao coma muito,0
Adicionei um vídeo a uma lista de reprodução do @YouTube https://t.co/tUcZqbRpPN Angola & China vs EUA (A verdade que você não,0
não conheço a proposta de lei mas se veio do bolsonaro eu apoio,0
"Vão colocar placas na praia, soltar pombinhas brancas ou abraçar a lagoa?? 
Só não esqueçam de lacrar de vez votan _ https://t.co/Vhhs0HY8iG",0
Feliz #DiaDasMulheres pras verdadeiras guerreiras que trabalham ou cuidam do lar enquanto as vagabundas lutam pra abortar e andar pelada,1
"Discurso de ódio 'do bem' 2017: matar o Bolsonaro (pois querem calar ele e as pessoas que o apoiam).
Isso é a esqu _ https://t.co/AI4KeiX296",0
"SEXTA 17:53 TÁ ABERTO O FINAL DE SEMANA
VÁLIDO SOMENTE PARA O TRABALHADOR HONESTO MEMBRO DA TRADICIONAL FAMÍLIA BR _ https://t.co/anskfVDfEI",0
Pela primeira vez o @nytimes falido aceitará um anúncio (ruim) pra ajudar na sua reputação em declínio. Tentem um j _ https://t.co/dRtUFFmlrt,0
RT @SalveNordeste: Obrigado pelo seu apoio e contamos com vc para a divulgação da campanha e as #salvealagoas  e #salvepernambuco,0
"Estão cada vez mais totalitários! Correm tudo a proibições e extorsões. É só dogmas e tabus... Mundo louco!
https://t.co/6EqrTVzYim",0
"Indignada com esse canalhas!!! Falando do Silas Malafaia como se a notícia fosse recente! 
O Pastor já mostro sua inocência!",0
"'Cadê a poderosa? Não vai ficar com a guarda de nenhum dos dois e também não vai me colocar na cadeia kkkk',... https://t.co/KfkiZQLyRH",1
"Isso é uma consequência tardia da decadência. Ciente de que seus dias como artista descambavam para o ocaso, a... https://t.co/RBrxXSM2RM",0
Vermelho verde no branco #red #green #mkvart #mkv #artcollector #buy #gallery #artoday #art https://t.co/1XBiws2vsK,0
"RT @AdemirAlvim: Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC",0
Refresco de feminista é.....,1
"Olha bem mulher, eu vou te ser sincero, quero te ver de branco, quero te ver no altar",0
RT @Ilisp_org: 30 fatos que mostram como a esquerda é incoerente e hipócrita https://t.co/CWCBGvMKPKhttps://t.co/FR51u7oeob,0
@pensaporti @pedrotmota Acho que a irmã da minha namorada está a falar contigo,0
'''''nao é que eu sou racista mas ele é  negro''''',1
"@jdoriajr 
Doria deveria largar o PSDB e se lançar Presidente pelo @partidonovo30 
Chega de partidos políticos de velhos caciques e coronéis",0
se tu não usar um sutiã branco fica mostrando tudo,0
@bbb os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1
"#PrimeiroAssedio eu tinha 10 anos e estava brincando na frente de um pátio, então passou um jovem e ficou meu chamando de xuxu e gtza",0
RT @paulloxavier: @marisa_lobo querida comecei a ler sobre seu trabalho e vc esta de parabéns pela coragem conheci o seu trabalho estudando _,0
"Leiam e compartilhem! 
Muito importante! 
https://t.co/bhPibhJOtR",0
"@Lazarus605forte Já há bilhetes para o Casino da Figueira da Foz:
https://t.co/xoJYyNW0JP",0
RT @__JDF: Hoje o talho do Mota não só não é vandalizado como ainda lá vai encontrar um porco e dois presuntos embrulhados em papel azul e _,0
Esse feminismo que quer igualdade entre homens e mulheres? https://t.co/UQpeGIjPT0,1
agora é oficial: os dinossauros estão extintos,0
"político corrupto? Pare de falar merda!! Tá vendo Lula, Dilma FHC ou Aécio no meu perfil? https://t.co/XRtl2IBxAQ",1
"eu sofro preconceito por ser da igreja evangélica mas ngm liga ne
aí jogam pedra no macumbero e é 'ooooh mds que triste'",1
"De politicamente incorreto ao correto, Felipe Neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ https://t.co/KVWjSYrL8f",1
Vendo muita gente que se dizia 'Direita' falando que vai votar no Doria caso se candidate. se o PT colocar um gestor vc votaria nele?,0
"E os socialistas, parva? 'Catarina Kinnvall: “É similar a forma como o islão radical e a extrema-direita mobilizam”: https://t.co/g3D84EGKja",0
"Carmen Lucia sussurra: 'Socorro, me tirem daqui' https://t.co/dEZD4yjpfV",0
só pensam em crise vão arranjar um emprego,1
E quem não gosta de comparar preços no mercado é sapatão?,1
"@srdeabo meu celular é zero tbm, eu to apagando o cache todo dia mas não dá 10 da manhã ja ta travado",0
"Acções do #PNR #Oeiras e #Cascais
https://t.co/dIjJz60vAO#RenovarPortugal #Portugal https://t.co/MuhqghYZTR",0
RT @NoutraCoisa: Namoradas que hoje não queiram sexo em vez da desculpa da dor de cabeça vestem uma camisola do Ederson. Não entra nada.,1
intervenção militar já!!! ninguém aguenta mais esses corruPTos!!!,0
agora tudo faz sentido https://t.co/gAkF8IbNea,0
"@LuisFernOli Sim, com certeza. De fato, me 'apressei' um pouco... mas não deixa de ser uma decisão absurda do msm jeito. Abs",0
"'@LucianoHuck vai ao Líbano ajudar refugiados'
O mesmo q fechou uma praia em Angra e fez dela propriedade privada pra pobrezada não entrar",0
"Pena que as feminazis de todo o mundo sejam muito covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos _ https://t.co/a065o9WYlX",0
RT @joaomiranda: O Estado pode defender-se do processo do Sócrates alegando falência.,0
"Depois do Mexia e do Catroga, chineses preparam-se para contratar Mitroglou. Querem tirar-nos tudo, até a Luz que nos ilumina...",1
"Quando o @homemdeverdade viu o #ipad gritou: Steve!!! Mesa 7, 2 cervejas, 4 copos americanos, uma porção de fritas e outrade calabresa!",0
"@Rolandinho @YouTube Que mulher não precisa do feminismo, aquele msm q fala q mulher deve vestir o que quer mas apoia a cultura da burca ?",0
Olha a cara do @jairbolsonaro de qm tá ligando para o que esses cus sujos estão fazendo https://t.co/QTGF3jtLfv,1
"com essa frase que eu encerro o assunto do nordeste. está me dando sede, vou ali beber uma agua mineral",0
A mídia não reportou que a Dívida Nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de Obama.,0
"50%!!! 
Volta, PT! Gópi, gópi!!! https://t.co/7dxRiWI2pZ",0
tão lésbica que jogava campo minado só pra pegar as mina,1
"@fcancio 
Ainda não sou 'estadista' e já está nervosa? https://t.co/yJxL6NpQYJ",1
"@dntwit 
Saloios = tacanhos, ignaros, parolos
Que ofensa racista contra o povo a norte de Lisboa! Mas quem pode, pode... faltar ao respeito.",1
nao tem como a anavitoria morena nao ser sapatao GENTE,1
RT @radbrancaemagra: EU NÃO SOU RACISTA EU JÁ DEI UNS BJ NUM NEGUINHO,1
RT @GABRIELPlNHEIRO: Franceses saíram pra protestar a favor da Le Pen e dos candidatos de direita https://t.co/KPBifPO2oz,0
"Porra, que lixo, que idiotas... o mundo está à deriva... https://t.co/TFnnrQlqzj",1
"RT @RockSaint_: Muitas crianças são criadas por homossexuais, eu não vejo diferença nenhuma nessa imagem o mesmo vai acontecer com algumas _",0
"RT @PastorMalafaia: Os medíocres q ñ tem argumentos estão livres para xingar e caluniar.Continuem aqui, é sinal q tenho algum prestígio kkk _",0
Ficar definindo significado em tatuagem é coisa de mulheres e tcholas,1
Nosso maravilhoso novo plano de saúde pública está em revisão e negociação. O ObamaCare é um total e completo desas _ https://t.co/ba3DBrlKqJ,0
Não vou pro céu! #fato,0
"O maior prazer de uma mulher inteligente, é fazer-se de burra perante um burro que se faz de inteligente",1
"quando eu passo na faculdade é mérito
quando eu nao passo a culpa é da cota",0
Se vc tiver 4 paus sim https://t.co/342moBcYQH,0
Outros países cobram empresas americanas impostos e tarifas enquanto os EUA cobra pouco ou nada. Deveríamos cobrar _ https://t.co/jce7jLgG4E,0
"Ator comunista (c/ pingente do genocida Che) vivendo uma vida de gastos exorbitantes em mansões na França, jatinhos _ https://t.co/mbxWT7DoXu",0
por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO,1
"RT @aiaiai63: Vitória (ES), Praça 8, a partir das 8 horas, dia 8 https://t.co/6lK02n6Bkjhttps://t.co/VeKlvJWVJU",0
"Chilenos que fugiram de Caxias foram capturados em Madrid. Mesmo assim, estiveram mais tempo em liberdade do que o Porto em primeiro lugar.",1
"Amanhã em Angola é feriado, porque é que aqui também não é?",0
defensora das mães...  com a própria filha deixada nun estado lastimavel. Ela quer tentar limpar a imagem dela https://t.co/yN67cqtzUn,0
"Foda-se
Esqueci-me que todas as feministas são fufas https://t.co/SLGGngREku",1
"@_jujuba_lima Taí, sou ótima com sobremesas, doces, bolos...",0
"apesento-lhes novo recurso muito usado na internet hj em dia
 I R O N I A  https://t.co/nA1jnPaQqJ",0
"Quando acabarem de ler o novo livro do Cavaco, recomendo também este! https://t.co/zr9lpFlyyS",0
"Eu vejo quem torce pra Emilly e o historico de torcida é igual. Não tem gente feia, gorda. Nada fora dos padrões",0
Omã segue um ramo do Islão diferente do resto do Médio Oriente.,0
Cristas visitou escola pública e sentiu-se chocada c/ estado degradação. Com os colégios colados à pele devia ter ficado Amarela d vergonha.,0
RT @Maggot00_: @HumorNegroo ai denunciei essa porra mercado da fé fora daquii hahahah,0
@alexandregarcia eu te amo!,0
RT @miidulo: Queria avisar as minhas amigas que a escola inteira conhece a gente como 'grupo de sapatão e viado' como eu sei disso? Falaram _,1
@digitalbath__ @__m00nchild esse branco de merda....,1
NÃO SOU PRECONCEITUOSO até tenho uma empregada negra,1
"No dia da mulher, nao vi 1 palavra do movimento feminista pra defender essas mulheres do ISLÃ. Ja pra defender o co _ https://t.co/MabOl65VNC",1
"RT @rpsantos1970: Já fomos grandes e respeitados, e podemos voltar a sê-lo. Renovar Portugal, não é uma missão, é uma OBRIGAÇÃO
Juntos vamo _",0
@gui_toscano Eu quero socar o cara que chamou a mulher de burra,1
Angola é um drama e não uma comédia...,1
"@editorahumanas os movimentos estão cada dia mais retardados mentais, não aguento mais editora",1
"'religiões africanas' falou bem!
Esse seu argumento só consolida o que tenho dito, ora!!! https://t.co/pOAw5pv0VX",0
@CapitalismoOP  vc tem face?,0
@LineBalbinotti Fem é agenda da esquerda. Cade a defesa da raquel quando o cara do PT disse pra estupra-la? acorda _ https://t.co/dsV3rsIWTu,0
"@ThaisBza kkkkkk massa, né? Pode passar pra frente, claro! Cheiros!",0
"Sim, Arnold Schwarzenegger fez um péssimo trabalho como governador da California e ainda pior no Aprendiz...mas pelo menos se esforçou!",0
"Quando a gente nasce, a gente é igual. Seja rico, seja pobre, todo mundo tem chance d crescer na vida. Seja negro, seja branco",0
RT @wtvcenas: as fufas d lx são tão falsas q dói kkk,1
"@MarleneBicalho Bora fazer um campeonato, Madry? hahaha... Vc podia ser minha mãe, embora ache que não tem idade.. snifff #saudadedemainha",0
"@BolsonaroSP puta playboy maconheiro, ganhou filme exaltando ele feito com nosso dinheiro ainda",1
"RT @yes_anamia: N aguento mais ser sozinha
N aguento mais ser gorda
N aguento mais ser feia
N aguento mais ser um peso morto no mundo 
N ag _",0
RT @Daniacordeiro01: Não ya https://t.co/yeAkKupqUv,0
"11 dicas de como fazer – e manter - amizade com outra mulher
https://t.co/UZPftQPubK",0
@fejao2 @NandoMorais3110 @g1 Para de ser massa de manobra das esquerda cara https://t.co/ALodwaOeVZ,1
Tenho um grande respeito pelas mulheres e os vários papéis que elas representam são vitais para o desenvolv. da nos _ https://t.co/aliHDuzUcL,0
"A SUZANE RICHTOFEN FOI SOLTA NO DIA DOS PAIS.
A JUSTIÇA É INCOERENTE: DEVIA TER SOLTADO O BRUNO NO DIA DOS NAMORADOS, E NÃO NO CARNAVAL.",0
"JÁ, FAZ PARTE, TOMO UM BANHO RELAXO E 15 MINUTOS DEPOIS VOU PRA BATALHA DE NOVO. SE A MULHER NÃO ENTENDER É MARMITA _ https://t.co/S0GZqJEv6r",0
"ESTAR ACORDADO SÁBADO DE MANHÃ DO CARNAVAL
ISSO SEPARA NÓS: O POVO HONESTO E DIGNO
DELES: QUE FICARAM ATÉ DE MADRUGADA SE DROGANDO NAS RUAS.",1
@bielvolei @paullinh4 Basta frequentar uns minutinhos o grupo do Rexona pra ver que não seria surpresa eles gritarem sapatão,1
@flavix @editorahumanas já meu FGTS... https://t.co/zDbg6qy9Wu,0
"Esquerdopatas e blackblocs atacaram os manifestantes pró-Trump.
A merda da esquerda é igual em todo lugar. Só muda _ https://t.co/e4olZ6eZzs",1
"Bora Benfica.
ACORDA CARALHO!",1
Esse aqui com certeza sofreu bastante com os senhores de engenho. Vergonha desse movimento. Lixo demais. https://t.co/3rKdx5354d,0
@CapitalismoOP @editorahumanas  a OAB é tão machista que acha que mulher não pode ser machista também!,1
"É gorda e feia, por isso é oferecida, se fosse gata... —_ brigada amorrr, amei receber isso https://t.co/n6APtwOkF7",1
RT @Leandroow3: feliz dia do 'não tenho roupa pra sair',0
RT @missnarcisista: Tô amando muito o perfil do @Justiceiro_Sujo. Expondo os justiceiros sociais politicamente corretos mas que na verdade _,0
'Não aumentarei a carga fiscal... assumo que me demitirei se não houver outra alternativa. Temos de honrar a palavr _ https://t.co/kHfaQid6oQ,0
Comunicação social portuguesa contabiliza o número de refugiados recebidos Portugal e deixa _ https://t.co/GRgSyvxEA0https://t.co/zELtQiEDu4,0
